Exercício: 2021
Escopo: Estados/DF
Tabela: Despesas Orçamentárias (Anexo I-D)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.4.90.91.00 - Sentenças Judiciais";"siconfi-cor_DO4.4.90.91.00.00";42393134,36
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.4.90.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO4.4.90.92.00.00";65930950,53
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.4.90.93.00 - Indenizações e Restituições";"siconfi-cor_DO4.4.90.93.00.00";1552799900,91
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.4.90.99.00 - A Classificar";"siconfi-cor_DO4.4.90.99.00.00";762112774,81
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI4.4.91.00.00.00";24755489,39
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.5.00.00.00 - Inversões Financeiras";"siconfi-cor_DO4.5.00.00.00.00";7731154094,21
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.5.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP";"siconfi-cor_DO4.5.67.00.00.00";294252870,64
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.5.90.00.00 - Aplicações Diretas";"siconfi-cor_DO4.5.90.00.00.00";6674161751,09
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.5.90.61.00 - Aquisição de Imóveis";"siconfi-cor_DO4.5.90.61.00.00";112968373,33
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.5.90.65.00 - Constituição ou Aumento de Capital de Empresas";"siconfi-cor_DO4.5.90.65.00.00";6561193377,76
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.5.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI4.5.91.00.00.00";762739472,48
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.6.00.00.00 - Amortização da Dívida";"siconfi-cor_DO4.6.00.00.00.00";9011793095,69
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.6.90.00.00 - Aplicações Diretas";"siconfi-cor_DO4.6.90.00.00.00";8897765114,16
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.6.90.71.00 - Principal da Dívida Contratual Resgatado";"siconfi-cor_DO4.6.90.71.00.00";8897765114,16
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Liquidadas";"4.6.91.00.00 - Aplicação direta decorrente de operação entre órgãos, fundos e entidades integrantes dos OFSS";"siconfi-cor_DI4.6.91.00.00.00";114027981,53
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"Total Geral da Despesa";"siconfi-cor_TotalDespesas";257537108135,08
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.0.00.00.00 - Despesas Correntes";"siconfi-cor_DO3.0.00.00.00.00";237885554027,72
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.00.00.00 - Pessoal e Encargos Sociais";"siconfi-cor_DO3.1.00.00.00.00";107730580448,59
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.20.00.00 - Transferências à União";"siconfi-cor_DO3.1.20.00.00.00";102777506,4
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.00.00 - Aplicações Diretas";"siconfi-cor_DO3.1.90.00.00.00";84416372288,68
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares";"siconfi-cor_DO3.1.90.01.00.00";29168491071,75
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.03.00 - Pensões do RPPS e do Militar";"siconfi-cor_DO3.1.90.03.00.00";6465616214,65
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar";"siconfi-cor_DO3.1.90.05.00.00";1268587,41
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência";"siconfi-cor_DO3.1.90.07.00.00";98436815,11
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";"siconfi-cor_DO3.1.90.11.00.00";38329468064,94
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.12.00 - Vencimentos e Vantagens Fixas - Pessoal Militar";"siconfi-cor_DO3.1.90.12.00.00";5547814995,83
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.13.00 - Obrigações Patronais";"siconfi-cor_DO3.1.90.13.00.00";2972981492,95
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.13.01 - FGTS";"siconfi-cor_DO3.1.90.13.01.00";565099024,78
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.13.02 - Contribuições Previdenciárias - INSS";"siconfi-cor_DO3.1.90.13.02.00";2132257097,35
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.13.99 - Outras Obrigações Patronais";"siconfi-cor_DO3.1.90.13.99.00";275625370,82
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil";"siconfi-cor_DO3.1.90.16.00.00";309121896,77
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.1.90.92.00.00";439951410,84
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.94.00 - Indenizações e Restituições Trabalhistas";"siconfi-cor_DO3.1.90.94.00.00";942993676,7
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado";"siconfi-cor_DO3.1.90.96.00.00";140228061,73
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.1.91.00.00.00";23211430653,51
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.91.13.00 - Contribuições Patronais";"siconfi-cor_DI3.1.91.13.00.00";23194669246,84
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária";"siconfi-cor_DI3.1.91.13.99.00";23194669246,84
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.91.94.00 - Indenizações e Restituições Trabalhistas";"siconfi-cor_DI3.1.91.94.00.00";8949928,92
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.1.91.99.00 - A Classificar";"siconfi-cor_DI3.1.91.99.00.00";7811477,75
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.2.00.00.00 - Juros e Encargos da Dívida";"siconfi-cor_DO3.2.00.00.00.00";11046981855,59
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.2.90.00.00 - Aplicações Diretas";"siconfi-cor_DO3.2.90.00.00.00";11000918733,2
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.2.90.21.00 - Juros sobre a Dívida por Contrato";"siconfi-cor_DO3.2.90.21.00.00";10890852028,73
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.2.90.22.00 - Outros Encargos sobre a Dívida por Contrato";"siconfi-cor_DO3.2.90.22.00.00";110066704,47
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.2.91.00.00 - Aplicação direta decorrente de operação entre Órgãos, fundos e entidades integrantes dos OFSS";"siconfi-cor_DI3.2.91.00.00.00";46063122,39
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.00.00.00 - Outras Despesas Correntes";"siconfi-cor_DO3.3.00.00.00.00";119107991723,54
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.20.00.00 - Transferências à União";"siconfi-cor_DO3.3.20.00.00.00";42644518,3
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.40.00.00 - Transferências a Municípios";"siconfi-cor_DO3.3.40.00.00.00";57948570102,98
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.40.30.00 - Material de consumo";"siconfi-cor_DO3.3.40.30.00.00";1020804329,49
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.40.81.00 - Distribuição Constitucional ou Legal de Receitas";"siconfi-cor_DO3.3.40.81.00.00";56688636373,99
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.40.99.00 - A Classificar";"siconfi-cor_DO3.3.40.99.00.00";239129399,5
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.41.00.00 - Transferências a Municípios - Fundo a Fundo";"siconfi-cor_DO3.3.41.00.00.00";1480408922,3
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO3.3.50.00.00.00";8379293873,84
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP";"siconfi-cor_DO3.3.67.00.00.00";304417680,41
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.70.00.00 - Transferências a Instituições Multigovernamentais";"siconfi-cor_DO3.3.70.00.00.00";140938635,92
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.00.00 - Aplicações Diretas";"siconfi-cor_DO3.3.90.00.00.00";50134664812,89
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar";"siconfi-cor_DO3.3.90.08.00.00";253683266,28
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.14.00 - Diárias - Civil";"siconfi-cor_DO3.3.90.14.00.00";115780342,74
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.15.00 - Diárias - Militar";"siconfi-cor_DO3.3.90.15.00.00";290784694,7
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.18.00 - Auxílio Financeiro a Estudantes";"siconfi-cor_DO3.3.90.18.00.00";162049542,17
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.20.00 - Auxílio Financeiro a Pesquisadores";"siconfi-cor_DO3.3.90.20.00.00";633022823,89
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.30.00 - Material de Consumo";"siconfi-cor_DO3.3.90.30.00.00";4257020239,16
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";"siconfi-cor_DO3.3.90.31.00.00";66612187,41
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita";"siconfi-cor_DO3.3.90.32.00.00";103019372,63
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.33.00 - Passagens e Despesas com Locomoção";"siconfi-cor_DO3.3.90.33.00.00";448983571,09
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.35.00 - Serviços de Consultoria";"siconfi-cor_DO3.3.90.35.00.00";158424171,21
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física";"siconfi-cor_DO3.3.90.36.00.00";507605161,45
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.37.00 - Locação de Mão-de-Obra";"siconfi-cor_DO3.3.90.37.00.00";2019909259,95
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO3.3.90.39.00.00";16830832304,28
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica";"siconfi-cor_DO3.3.90.40.00.00";1864375426,99
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.41.00 - Contribuições";"siconfi-cor_DO3.3.90.41.00.00";10906750096,63
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.45.00 - Subvenções Econômicas";"siconfi-cor_DO3.3.90.45.00.00";202945,4
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.46.00 - Auxílio-Alimentação";"siconfi-cor_DO3.3.90.46.00.00";1335062763,67
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.47.00 - Obrigações Tributárias e Contributivas";"siconfi-cor_DO3.3.90.47.00.00";1831785011,49
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas";"siconfi-cor_DO3.3.90.48.00.00";453428416,84
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.49.00 - Auxílio-Transporte";"siconfi-cor_DO3.3.90.49.00.00";395270720,46
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.59.00 - Pensões Especiais";"siconfi-cor_DO3.3.90.59.00.00";952363665,75
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.91.00 - Sentenças Judiciais";"siconfi-cor_DO3.3.90.91.00.00";4895280384,97
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.3.90.92.00.00";70314514,76
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.90.93.00 - Indenizações e Restituições";"siconfi-cor_DO3.3.90.93.00.00";1582103928,97
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.3.91.00.00.00";677053176,9
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.0.00.00.00 - Despesas de Capital";"siconfi-cor_DO4.0.00.00.00.00";19651554107,36
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.00.00.00 - Investimentos";"siconfi-cor_DO4.4.00.00.00.00";7398981304,81
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.20.00.00 - Transferências à União";"siconfi-cor_DO4.4.20.00.00.00";145494191,00
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.40.00.00 - Transferências a Municípios";"siconfi-cor_DO4.4.40.00.00.00";476855622,9
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.41.00.00 - Transferências a Municípios - Fundo a Fundo";"siconfi-cor_DO4.4.41.00.00.00";115789590,00
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO4.4.50.00.00.00";361975373,49
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.00.00 - Aplicações Diretas";"siconfi-cor_DO4.4.90.00.00.00";6274160852,47
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.20.00 - Auxílio Financeiro a Pesquisadores";"siconfi-cor_DO4.4.90.20.00.00";163643226,3
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.35.00 - Serviços de Consultoria";"siconfi-cor_DO4.4.90.35.00.00";33146532,96
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO4.4.90.39.00.00";7377187,52
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica";"siconfi-cor_DO4.4.90.40.00.00";61972121,18
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.51.00 - Obras e Instalações";"siconfi-cor_DO4.4.90.51.00.00";2764864136,04
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.51.91 - Obras em Andamento";"siconfi-cor_DO4.4.90.51.91.00";2764864136,04
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.52.00 - Equipamentos e Material Permanente";"siconfi-cor_DO4.4.90.52.00.00";1045160798,3
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.91.00 - Sentenças Judiciais";"siconfi-cor_DO4.4.90.91.00.00";34098762,62
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO4.4.90.92.00.00";65916921,79
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.93.00 - Indenizações e Restituições";"siconfi-cor_DO4.4.90.93.00.00";1441700624,05
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.90.99.00 - A Classificar";"siconfi-cor_DO4.4.90.99.00.00";656280541,71
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.4.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI4.4.91.00.00.00";24705674,95
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.5.00.00.00 - Inversões Financeiras";"siconfi-cor_DO4.5.00.00.00.00";3240779706,86
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.5.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP";"siconfi-cor_DO4.5.67.00.00.00";293351119,39
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.5.90.00.00 - Aplicações Diretas";"siconfi-cor_DO4.5.90.00.00.00";2360851127,56
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.5.90.61.00 - Aquisição de Imóveis";"siconfi-cor_DO4.5.90.61.00.00";81781373,33
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.5.90.65.00 - Constituição ou Aumento de Capital de Empresas";"siconfi-cor_DO4.5.90.65.00.00";2279069754,23
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.5.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI4.5.91.00.00.00";586577459,91
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.6.00.00.00 - Amortização da Dívida";"siconfi-cor_DO4.6.00.00.00.00";9011793095,69
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.6.90.00.00 - Aplicações Diretas";"siconfi-cor_DO4.6.90.00.00.00";8897765114,16
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.6.90.71.00 - Principal da Dívida Contratual Resgatado";"siconfi-cor_DO4.6.90.71.00.00";8897765114,16
Governo do Estado de São Paulo;35;SP;46289333;"Despesas Pagas";"4.6.91.00.00 - Aplicação direta decorrente de operação entre órgãos, fundos e entidades integrantes dos OFSS";"siconfi-cor_DI4.6.91.00.00.00";114027981,53
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"Total Geral da Despesa";"siconfi-cor_TotalDespesas";14122747123,99
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.0.00.00.00 - Despesas Correntes";"siconfi-cor_DO3.0.00.00.00.00";5140896996,3
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.1.00.00.00 - Pessoal e Encargos Sociais";"siconfi-cor_DO3.1.00.00.00.00";33424,44
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.1.90.00.00 - Aplicações Diretas";"siconfi-cor_DO3.1.90.00.00.00";8338,53
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado";"siconfi-cor_DO3.1.90.96.00.00";8338,53
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.1.91.00.00.00";25085,91
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.1.91.13.00 - Contribuições Patronais";"siconfi-cor_DI3.1.91.13.00.00";25085,91
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária";"siconfi-cor_DI3.1.91.13.99.00";25085,91
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.00.00.00 - Outras Despesas Correntes";"siconfi-cor_DO3.3.00.00.00.00";5140863571,86
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.40.00.00 - Transferências a Municípios";"siconfi-cor_DO3.3.40.00.00.00";48773174,22
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.40.30.00 - Material de consumo";"siconfi-cor_DO3.3.40.30.00.00";7940820,66
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.40.99.00 - A Classificar";"siconfi-cor_DO3.3.40.99.00.00";40832353,56
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.41.00.00 - Transferências a Municípios - Fundo a Fundo";"siconfi-cor_DO3.3.41.00.00.00";6443299,00
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO3.3.50.00.00.00";232959810,81
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP";"siconfi-cor_DO3.3.67.00.00.00";8648449,00
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.00.00 - Aplicações Diretas";"siconfi-cor_DO3.3.90.00.00.00";4549008581,67
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar";"siconfi-cor_DO3.3.90.08.00.00";87387,00
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.14.00 - Diárias - Civil";"siconfi-cor_DO3.3.90.14.00.00";1696330,01
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.18.00 - Auxílio Financeiro a Estudantes";"siconfi-cor_DO3.3.90.18.00.00";7151011,47
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.20.00 - Auxílio Financeiro a Pesquisadores";"siconfi-cor_DO3.3.90.20.00.00";469369897,76
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.30.00 - Material de Consumo";"siconfi-cor_DO3.3.90.30.00.00";748757797,7
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita";"siconfi-cor_DO3.3.90.32.00.00";84115462,79
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.33.00 - Passagens e Despesas com Locomoção";"siconfi-cor_DO3.3.90.33.00.00";60098701,45
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.35.00 - Serviços de Consultoria";"siconfi-cor_DO3.3.90.35.00.00";5354649,44
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física";"siconfi-cor_DO3.3.90.36.00.00";28795053,55
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.37.00 - Locação de Mão-de-Obra";"siconfi-cor_DO3.3.90.37.00.00";216786574,38
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO3.3.90.39.00.00";2171486779,41
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica";"siconfi-cor_DO3.3.90.40.00.00";520217630,89
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.41.00 - Contribuições";"siconfi-cor_DO3.3.90.41.00.00";3718326,00
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.46.00 - Auxílio-Alimentação";"siconfi-cor_DO3.3.90.46.00.00";105502018,54
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.47.00 - Obrigações Tributárias e Contributivas";"siconfi-cor_DO3.3.90.47.00.00";50543824,66
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas";"siconfi-cor_DO3.3.90.48.00.00";280,00
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.49.00 - Auxílio-Transporte";"siconfi-cor_DO3.3.90.49.00.00";2513,32
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.59.00 - Pensões Especiais";"siconfi-cor_DO3.3.90.59.00.00";47874329,43
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.91.00 - Sentenças Judiciais";"siconfi-cor_DO3.3.90.91.00.00";53223,54
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.92.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.3.90.92.00.00";9441719,16
Governo do Estado de São Paulo;35;SP;46289333;"Inscrição de Restos a Pagar Não Processados";"3.3.90.93.00 - Indenizações e Restituições";"siconfi-cor_DO3.3.90.93.00.00";17955071,17
